label,text
2,"julgo procedente a pretensão formulada para condenar a parte requerida a pagar à parte requerente a importância equivalente à diferença de correção monetária apurada, frente àquelas que deveriam ser creditadas (42,72% para o plano verão), tendo-se por base o(s) saldo(s) apontado(s) no(s) documento(s) de fls.12/13, conta(s) nº 100.011.023-8 nos termos da fundamentação acima. "
3,"defiro o pedido de justiça gratuita e recebo o recurso no efeito devolutivo, com espeque no artigo 43 da lei 9.099/95. "
0,"nego seguimento aos embargos, nos termos do art. 2º da instrução normativa nº 35/2012 do c. nego provimento ao agravo regimental. "
0,homologo os cálculos apresentados pelos exeqüentes as fls. 587/595. defiro a expedição de guia de levantamento em relação a quantia depositada às fls. 505. 
3,declaro nulos todos atos praticados à partir da juntada de contestação oferecida pela mapfre vida s/a. 
2,homologo os cálculos de id. 34e6f97 . 
3,julgo extinta a execução. 
1,extinto o processo por abandono da causa pelo autor 
2,"defiro os benefícios da justiça gratuita à requerente considerando os documentos juntados às fls.18/21 e sua afirmação de impossibilidade de prover as custas do processo sem prejuízo de seu sustento e de sua família, nos termos do artigo 4º, caput da lei 1.060/50. "
2,"condeno a reclamada a pagar a reclamante o valor da multa penal por atraso no pagamento das parcelas avençadas, remetam-se os autos ao setor de cálculos para apuração dos valores devidos, nos limites desta decisão. "
1,"julgo extinto o processo sem resolução do mérito, o que faço com fundamento no art. 485, iv, do código de processo civil. "
0,declaro extinto o processo sem apreciação meritória. 
0,defiro ao autor vistas dos autos fora de cartório pelo prazo de quinze (15) dias. 
3,"decido na adpf 324/df, de relatoria do excelentíssimo ministro roberto barroso: o tribunal, no mérito, por maioria e nos termos do voto do relator, julgou procedente o pedido e firmou a seguinte tese: 1. nego provimento ao agravo de instrumento. "
3,"declaro a responsabilidade solidária das reclamadas fumex tabacalera ltda, alliance one brasil exportadora de tabacos ltda e compania general de tabacos de filipinas s.a., pelos créditos do reclamante, com fulcro no art. 2º, § 2º, da consolidação das leis do trabalho. "
3,julgo improcedente o pedido inicial. 
0,"julgo extinto o processo sem apreciação do mérito. condeno o autor em custas processuais. condeno o autor em honorários advocatícios, os quais fixo em 10% (dez por cento) sobre o valor atualizado da causa. "
1,"julgo extinto o feito por abandono, na forma do art.485, iii, do cpc/15. condeno o autor ao pagamento das custas processuais. "
1,defiro o pedido de alvará requerido a fls. 701. 
0,nego seguimento ao recurso. nego seguimento. 
1,"julgo extinto o feito sem resolução do mérito, na forma do art. 485, iii, do ncpc. "
3,"defiro o processamento da execução do cumprimento da sentença, devendo a serventia proceder as alterações necessárias. "
3,nego seguimento ao agravo de instrumento. 
2,"julgo procedente o pedido de indenização por danos materiais em relação às doenças do trabalhador e condeno a reclamada ao pagamento de indenização no valor de r$ 189.513,12, englobando, de uma só vez (art. 950 parágrafo único, do cc), a pensão mensal postulada. acolho o laudo pericial judicial acostado aos autos, e condeno a reclamada ao pagamento de indenização por dano moral, equivalente a 30 (trinta) vezes o valor da remuneração (r$1.760,62), no total de r$ 52.818,60. julgo improcedente pedido, pois o funcionário afastado por acidente, licença maternidade ou por doença não terá direito a receber a plr, já que não houve a indispensável colaboração do empregado a justificar o pagamento da verba. defiro os benefícios da justiça gratuita. julgo parcialmente procedente a reclamação trabalhista ajuizada por erivan paiva de oliveira em face queiróz galvão óleo e gas s/altda, para o fim de condenar a reclamada a pagar à reclamante o valor de r$ 242.331,72, a título de indenização por danos materiais (r$ 189,513,12,) e morais (r$ 52,818,60.). "
3,"julgo improcedentes os pedidos de aviso prévio indenizado e multa de 40% sobre o fgts. defiro os seguintes pleitos: 1) férias proporcionais 1/3 2) 13º salário proporcional e 3) saldo de salário de 19 dias do mês de outubro/2017. defiro as horas extras, assim consideradas as excedentes da 8ª hora diária ou da 44ª hora semanal, de forma não cumulativa (observando-se o critério mais favorável ao reclamante). defiro os reflexos das horas extras nas férias proporcionais 1/3, 13º salário proporcional, fgts e repouso semanal remunerado. condeno a primeira reclamada ao pagamento em dobro dos domingos trabalhados sem folgas compensatórias e seus reflexos nas férias proporcionais 1/3, 13º salário proporcional, fgts e repouso semanal remunerado. defiro os reflexos das horas intervalares as férias proporcionais 1/3, 13º salário proporcional, fgts e repouso semanal remunerado. julgo improcedentes todos os pedidos direcionados ao município de são lourenço da mata. condeno o reclamante a pagar os honorários de sucumbência em favor do advogado da 1ª reclamada, no percentual de 5%, levando em conta, para fins de arbitramento, a baixa complexidade do presente feito e o tempo despendido no seu acompanhamento. condeno o autor a pagar os honorários de sucumbência em favor do procurador do município de são lourenço da mata, no percentual de 5%, nos termos do § 19 do art. 85 do cpc. condeno a primeira reclamada ao pagamento dos honorários da advogada do reclamante, também fixados em idêntico percentual (5%), pelas mesmas razões, os quais incidirão sobre o crédito reconhecido à parte autora e apurado em liquidação. declaro que as seguintes parcelas têm natureza salarial: saldo de salário 13º salário proporcional dobras de domingos, horas extras, inclusive as intervalares, e as respectivas incidências no 13º salário proporcional e repouso semanal remunerado. "
1,"julgo extinto o processo na forma do artigo 267, incisos ii, iii, parágrafo 1º e inciso iv, todos do código de processo civil. "
1,acolho o pleito formulado. 
1,"julgo extinto o processo sem resolução do mérito, nos termos do art. 485, iv e vi, do cpc c/c art. 6º, 5º da lei n. 12.016/2009. "
0,defiro pedido de habilitação de id nº 106598394. 
0,defiro o sobrestamento do feito até o julgamento do recurso mencionado pela parte autora. 
3,"acolho os embargos de declaração do reclamante, nos termos da fundamentação supra, que passa a integrar esta conclusão como se nela estivesse transcrita, sem, contudo, atribuir efeito modificativo ao julgado. "
1,"julgo extinto o processo sem resolução do mérito, em razão da inércia da parte demandante, conforme art. 485, iii do cpc. defiro a gratuidade. "
3,"defiro o pedido formulado pelo reclamante na petição id b28e154 para declarar instaurado o incidente de desconsideração da personalidade jurídica, e suspendo o curso da execução, com base no art. 855-a, clt, inserido pela lei n. 13.467/17, que de forma expressa, determina a aplicação do incidente de desconsideração da personalidade jurídica previsto nos art. 133 a 137, ncpc/15. "
0,defiro a remessa de ofício à receita federal requisitando que informe os números do cpf de todos os executados dos presentes autos. 
0,defiro a inclusão do nome do requerido no sistema serasajud. 
0,acolho o requerimento formulado pelo ministério público e converto a prisão em flagrante de erlen sabrina nogueira alves em pris... 
1,"julgo extinto o processo sem apreciação do mérito, nos termos do artigo 485, inciso viii, do código de processo civil. "
0,"decide esse julgador converter o presente julgamento em diligência, com as providências seguintes: i) sejam notificadas a parte autora e a sua advogada para juntar aos autos, no prazo de 5 (cinco) dias a comprovação da nomeação e posse no emprego e/ou cargo junto ao município reclamado, em decorrência de aprovação em concurso público (art. 37, inc. "
3,"decido julgar improcedentes os embargos declaratórios, nos termos da fundamentação supra, parte integrante do presente dispositivo como se nele estivesse transcrita. "
1,"homologo o cálculo de fls. 53, determinando que, decorrido o prazo de recurso, havendo imposto a ser pago, seja expedida a respectiva guia para o recolhimento. "
1,"julgo extinto o processo, sem apreciação do mérito, com fulcro no artigo 485, iii, do código de processo civil. "
3,"defiro o benefício da justiça gratuita ao requerente. julgo improcedente o petitum, absolvendo reframax engenharia ltda dos pedidos formulados por elton dos santos barcelos, na forma da fundamentação supra, que este decisum integra. condeno o autor no pagamento de r$ 937,33 a título de honorários sucumbenciais. "
1,defiro o prazo retro requerido. 
0,defiro a devolução do prazo em favor da executada.int. 
3,"julgo improcedentes os embargos ? execu??o, conforme fundamenta??o supra. condeno a embargante a pagar ao reclamante/embargado a multa de 2% (dois por cento), sobre o valor atualizado da causa, prevista no art. "
1,defiro o pedido liminar. 
3,julgo improcedente a ação. 
2,"defiro os benefícios da justiça gratuita à requerente considerando os documentos juntados às fls.18/21 e sua afirmação de impossibilidade de prover as custas do processo sem prejuízo de seu sustento e de sua família, nos termos do artigo 4º, caput da lei 1.060/50. "
2,"julgo procedente em parte o pedido para determinar que sejam somados à remuneração do autor os valores comprovados nos recibos de ""ajuda de custo"" e ""recibos de pagamento autônomo"" apenas nos meses cobertos por documentos. julgo procedente em parte o pedido de pagamento de férias referentes aos anos de 2011/2012, 2012/2013 e 2013/2014, mas apenas de forma simples, acrescidas do terço constitucional, por entender que o pagamento da dobra é suficiente à concretização do art. 137 da clt, uma vez que as férias já foram usufruídas regularmente."" acontece que à luz da legislação, o empregador está obrigado a conceder o descanso anual e a pagar, com uma antecedência mínima de dois dias em relação ao marco inicial do gozo, os períodos de férias. "
